번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,인허가번호,상세영업상태명,lat,long
2715,금호어울림경로당,서울특별시 송파구 마천동 319번지 ,,20061219,운영중,,,,,,,22.0,0.0,0.0,3230000200800061,운영,37.4932452222868,127.155368155079
2714,현대홈타운,서울특별시 송파구 풍납동 511번지 ,,20070214,운영중,,,,,,,0.0,0.0,0.0,3230000200800059,운영,37.5310251132157,127.118533373628
2713,미륭(아)경로당,서울특별시 송파구 가락동 138번지 ,,19850720,운영중,,,,,,,25.0,0.0,0.0,3230000200800043,운영,37.4937946759827,127.128586141162
2712,새팽이경로당,서울특별시 송파구 가락동 170-6번지 ,,20040920,운영중,,,,,,,36.0,0.0,0.0,3230000200800042,운영,37.4968522227697,127.134112748672
2711,개롱경로당,서울특별시 송파구 가락동 198번지 ,,19871201,운영중,,,,,,,42.0,0.0,0.0,3230000200800041,운영,37.4931458208238,127.133017055286
2710,파인타운4단지,서울특별시 송파구 장지동 ,,20090521,운영중,,,,,,,25.0,0.0,0.0,3230000200900040,운영,37.4785083981104,127.136582139995
2709,잠실엘스,서울특별시 송파구 잠실동 ,,20090424,운영중,,,,,,,100.0,0.0,0.0,3230000200900035,운영,37.5119564733933,127.088282780728
2708,파크리오4,서울특별시 송파구 신천동 20번지 ,,20090325,운영중,,,,,,,35.0,0.0,0.0,3230000200900024,운영,37.5215943300412,127.111022866137
2707,파크리오3,서울특별시 송파구 신천동 20번지 ,,20090325,운영중,,,,,,,35.0,0.0,0.0,3230000200900023,운영,37.5215943300412,127.111022866137
2706,파크리오1,서울특별시 송파구 신천동 ,,20090325,운영중,,,,,,,32.0,0.0,0.0,3230000200900022,운영,37.5182926381798,127.101366591012
2705,파크리오2경로당,서울특별시 송파구 신천동 20번지 ,,20090320,운영중,,,,,,,48.0,0.0,0.0,3230000200900021,운영,37.5215943300412,127.111022866137
2704,레미안파크,서울특별시 송파구 가락동 165번지 ,,20081209,운영중,,,,,,,30.0,0.0,0.0,3230000200800085,운영,37.4981915870374,127.13209665739
2703,파인타운7단지경로당,서울특별시 송파구 장지동 ,,20081023,운영중,,,,,,,35.0,0.0,0.0,3230000200800079,운영,37.4785083981104,127.136582139995
2702,파인타운10단지,서울특별시 송파구 장지동 ,,20080806,운영중,,,,,,,28.0,0.0,0.0,3230000200800072,운영,37.4785083981104,127.136582139995
2701,파인타운11단지 경로당,서울특별시 송파구 장지동 ,,20080701,운영중,,,,,,,23.0,0.0,0.0,3230000200800071,운영,37.4785083981104,127.136582139995
2700,트리지움 경로당,서울특별시 송파구 잠실동 35번지 ,,20080620,운영중,,,,,,,49.0,0.0,0.0,3230000200800070,운영,37.5099174003709,127.091143733839
2699,파인타운9단지 경로당,서울특별시 송파구 장지동 ,,20080519,운영중,,,,,,,145.0,0.0,0.0,3230000200800069,운영,37.4785083981104,127.136582139995
2698,파인타운9단지 경로당,서울특별시 송파구 장지동 ,,20080519,운영중,,,,,,,145.0,0.0,0.0,3230000200800068,운영,37.4785083981104,127.136582139995
2697,백조 경로당,서울특별시 송파구 오금동 20-2번지 ,,20080321,운영중,,,,,,,58.0,0.0,0.0,3230000200800067,운영,37.5089030847668,127.128759765482
2695,가락쌍용3차,서울특별시 송파구 가락동 ,,20091104,운영중,,,,,,,20.0,0.0,0.0,3230000200900070,운영,37.496542166563,127.105729381413
2694,파인타운8단지,서울특별시 송파구 장지동 ,,20090930,운영중,,,,,,,0.0,0.0,0.0,3230000200900063,운영,37.4785083981104,127.136582139995
2693,파인타운2단지,서울특별시 송파구 장지동 ,,20090918,운영중,,,,,,,22.0,0.0,0.0,3230000200900062,운영,37.4785083981104,127.136582139995
2692,파인타운3단지,서울특별시 송파구 장지동 ,,20090803,운영중,,,,,,,0.0,0.0,0.0,3230000200900057,운영,37.4785083981104,127.136582139995
2691,충효정,서울특별시 송파구 거여동 ,,20090724,운영중,,,,,,,30.0,0.0,0.0,3230000200900055,운영,37.4969242257406,127.143310298223
2690,파인타운6단지,서울특별시 송파구 장지동 ,,20090608,운영중,,,,,,,35.0,0.0,0.0,3230000200900046,운영,37.4785083981104,127.136582139995
2688,문영마운틴1차아파트 경로당,서울특별시 은평구 증산동 254번지 ,,20090414,운영중,,,,,,,22.0,0.0,0.0,3110000200900024,운영,37.5876532934276,126.907820235332
2687,은평뉴타운 상림마을 9단지아파트 경로당,서울특별시 은평구 진관동 7번지 ,,20090225,운영중,,,,,,,30.0,0.0,0.0,3110000200900017,운영,37.6459536692552,126.928711812308
2686,은평뉴타운 상림마을 제2단지아파트 경로당,서울특별시 은평구 진관동 14번지 ,,20090224,운영중,,,,,,,33.0,0.0,0.0,3110000200900015,운영,37.6452288057488,126.924900323142
2685,은평뉴타운 상림마을 6단지아파트 경로당,서울특별시 은평구 진관동 1번지 ,,20090120,운영중,,,,,,,28.0,0.0,0.0,3110000200900004,운영,37.6492243049648,126.930330570768
2684,은평뉴타운 상림마을 7단지아파트 경로당,서울특별시 은평구 진관동 2번지 ,,20090106,운영중,,,,,,,25.0,0.0,25.0,3110000200900001,운영,37.6489648175447,126.931865892719
2683,은평뉴타운 상림마을 6단지 제1경로당,서울특별시 은평구 진관동 3번지 은평뉴타운상림마을 603동 ,,20081230,운영중,,,,,,,25.0,0.0,0.0,3110000200800099,운영,37.6468174062531,126.930006027686
2682,은평뉴타운 상림마을 14단지아파트 경로당,서울특별시 은평구 진관동 10번지 ,,20081218,운영중,,,,,,,29.0,0.0,0.0,3110000200800098,운영,37.6424032153905,126.931075917531
2681,은평뉴타운 상림마을 5단지아파트 경로당,서울특별시 은평구 진관동 5번지 은평뉴타운상림마을 629동 1층 ,,20081217,운영중,,,,,,,60.0,0.0,0.0,3110000200800096,운영,37.6479604213713,126.928847230347
2680,무쇠막경로당,서울특별시 성동구 금호동4가 ,,20141211,운영중,,,,,,,0.0,,,3030000201600005,운영,37.5447325755774,127.026161935006
2679,희망경로당,서울특별시 성동구 상왕십리동 ,,20150501,운영중,,,,,,,0.0,,,3030000201600004,운영,37.5684327095864,127.024784739728
2678,미소경로당,서울특별시 성동구 상왕십리동 ,,20150310,운영중,,,,,,,0.0,,,3030000201600003,운영,37.5684327095864,127.024784739728
2677,광희경로당,서울특별시 성동구 응봉동 ,,20150112,운영중,,,,,,,0.0,,,3030000201600002,운영,37.5531604882762,127.033416807797
2676,새말경로당,서울특별시 성동구 송정동 ,,20141211,운영중,,,,,,,0.0,,,3030000201600001,운영,37.5545322586261,127.069569072089
2675,삼성쉐르빌경로당,서울특별시 동대문구 장안동 371-1번지 ,,20040213,운영중,,,,,,,42.0,1.0,1.0,3050000200400004,운영,37.5716707486031,127.069859628795
2674,삼성쉐르빌경로당,서울특별시 동대문구 장안동 371-1번지 ,,20040213,운영중,,,,,,,42.0,0.0,0.0,3050000200400003,운영,37.5716707486031,127.069859628795
2673,한화아파트경로당,서울특별시 동대문구 답십리동 994번지 ,,20030908,운영중,,,,,,,25.0,0.0,0.0,3050000200300051,운영,37.5669329066906,127.053973867265
2672,삼익아파트경로당,서울특별시 동대문구 이문동 73번지 ,,20030512,운영중,,,,,,,32.0,0.0,0.0,3050000200300049,운영,37.5959211476943,127.067557473978
2671,이문경로당,서울특별시 동대문구 이문동 284-7번지 ,,20060823,운영중,,,,,,,30.0,0.0,1.0,3050000200600020,운영,37.5958128604733,127.058235916403
2670,삼성아파트경로당,서울특별시 동대문구 전농동 155번지 ,,20060704,운영중,,,,,,,24.0,0.0,1.0,3050000200600016,운영,37.5819288502804,127.055593680489
2666,삼성쉐르빌아파트경로당,서울특별시 동대문구 장안동 371-1번지 ,,20051122,운영중,,,,,,,26.0,0.0,0.0,3050000200700032,운영,37.5716707486031,127.069859628795
2665,삼성쉐르빌아파트경로당,서울특별시 동대문구 장안동 371-1번지 ,,20051122,운영중,,,,,,,26.0,0.0,0.0,3050000200700031,운영,37.5716707486031,127.069859628795
2664,청솔2차우성아파트경로당,서울특별시 동대문구 답십리동 80-2번지 ,,20010924,운영중,,,,,,,0.0,0.0,21.0,3050000200700028,운영,37.5755574275884,127.062012465081
2663,청량리 한신아파트제2경로당,서울특별시 동대문구 청량리동 60번지 ,,19981110,운영중,,,,,,,47.0,0.0,2.0,3050000200700027,운영,37.5879992451232,127.04920145701
2661,동일스위트리버경로당,서울특별시 동대문구 휘경동 366번지 ,,20071001,운영중,,,,,,,22.0,0.0,2.0,3050000200700025,운영,37.5874102629887,127.068693094024
2660,동일스위트리버경로당,서울특별시 동대문구 휘경동 366번지 ,,20071001,운영중,,,,,,,0.0,0.0,0.0,3050000200700024,운영,37.5874102629887,127.068693094024
2659,홍릉동부아파트경로당,서울특별시 동대문구 청량리동 212번지 ,,20020308,운영중,,,,,,,36.0,0.0,0.0,3050000200700015,운영,37.5861309914234,127.046191864357
2658,SK아파트제2경로당,서울특별시 동대문구 전농동 10-1번지 ,,20010615,운영중,,,,,,,80.0,0.0,0.0,3050000200700013,운영,37.5773727833915,127.062803133172
2657,SK아파트제2경로당,서울특별시 동대문구 전농동 10-1번지 ,,20010615,운영중,,,,,,,80.0,0.0,0.0,3050000200700012,운영,37.5773727833915,127.062803133172
2656,장평경로당,서울특별시 동대문구 장안동 138-11번지 ,,19890224,운영중,,,,,,,0.0,0.0,0.0,3050000200700011,운영,37.5735568964704,127.067998898923
2655,SK아파트경로당,서울특별시 동대문구 전농동 10번지 ,,20010406,운영중,,,,,,,120.0,0.0,0.0,3050000200700010,운영,37.5766421261107,127.060465846616
2653,청송경로당,서울특별시 중구 신당동 843번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700040,운영,37.5581689025054,127.017895622274
2652,삼성아파트경로당,서울특별시 중구 신당동 843번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700039,운영,37.5581689025054,127.017895622274
2651,동아아파트경로당,서울특별시 중구 신당동 842번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700038,운영,37.5547365066187,127.014263668771
2650,약수하이츠경로당,서울특별시 중구 신당동 842번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700037,운영,37.5547365066187,127.014263668771
2649,청구경로당,서울특별시 중구 신당동 333-36번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700036,운영,37.5565520091245,127.014327053304
2648,하늘경로당,서울특별시 중구 신당동 844번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700035,운영,37.5486807945139,127.008880476432
2647,용두두산위브아파트경로당,서울특별시 동대문구 용두동 797번지 ,,20090722,운영중,,,,,,,34.0,0.0,0.0,3050000200900036,운영,37.5781377785961,127.042233374122
2645,현대홈타운경로당,서울특별시 동대문구 장안동 ,,20090520,운영중,,,,,,,22.0,0.0,0.0,3050000200900028,운영,37.5696967138507,127.071439570463
2644,롯데캐슬피렌체아파트경로당,서울특별시 동대문구 용두동 790번지 ,,20090423,운영중,,,,,,,24.0,0.0,0.0,3050000200900022,운영,37.5771845144737,127.035721439041
2642,청량리미주아파트경로당,서울특별시 동대문구 청량리동 235-1번지 ,,19780901,운영중,,,,,,,95.0,0.0,0.0,3050000200900020,운영,37.5840013582663,127.046766367893
2641,롯데1차아파트경로당,서울특별시 동대문구 휘경동 78번지 ,,20091230,운영중,,,,,,,0.0,0.0,0.0,3050000200900008,운영,37.590993239562,127.063377768441
2640,이문3동경로당,서울특별시 동대문구 이문동 256-137번지 ,,19951201,운영중,,,,,,,67.0,0.0,0.0,3050000200900001,운영,37.601509788355,127.063380347039
2639,장안3동경로당,서울특별시 동대문구 장안동 449번지 ,,20081022,운영중,,,,,,,43.0,0.0,0.0,3050000200800042,운영,37.5637019389784,127.068084450739
2638,장안3동경로당,서울특별시 동대문구 장안동 449번지 ,,20081022,운영중,,,,,,,43.0,0.0,0.0,3050000200800041,운영,37.5637019389784,127.068084450739
2637,쌈지경로당,서울특별시 중구 신당동 844번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700034,운영,37.5486807945139,127.008880476432
2636,남산숲경로당,서울특별시 중구 신당동 844번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700033,운영,37.5486807945139,127.008880476432
2635,동호경로당,서울특별시 중구 신당동 349-120번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700032,운영,37.5524083818846,127.013017123821
2634,답십리세양청마루아파트경로당,서울특별시 동대문구 답십리동 997번지 ,,20060327,운영중,,,,,,,30.0,0.0,1.0,3050000200600007,운영,37.5736828896399,127.065549232177
2633,근린경로당,서울특별시 동대문구 장안동 300번지 ,,20060306,운영중,,,,,,,140.0,0.0,1.0,3050000200600005,운영,37.5773956410927,127.071410359511
2632,제기1동분회경로당,서울특별시 동대문구 제기동 681-2번지 ,,20060224,운영중,,,,,,,0.0,0.0,1.0,3050000200600004,운영,37.5857497087384,127.039436630949
2631,명성경로당,서울특별시 동대문구 용두동 118-57번지 ,,20051222,운영중,,,,,,,45.0,0.0,1.0,3050000200500038,운영,37.5743960278317,127.03194470637
2630,휘경롯데낙천대아파트경로당,서울특별시 동대문구 휘경동 109번지 ,,20051221,운영중,,,,,,,29.0,0.0,1.0,3050000200500037,운영,37.5919735169804,127.064380106947
2629,우성아파트경로당,서울특별시 동대문구 전농동 6번지 ,,20050811,운영중,,,,,,,1.0,0.0,1.0,3050000200500033,운영,37.5772719673359,127.064958044841
2628,장안현대홈타운아파트제2경로당,서울특별시 동대문구 장안동 354-1번지 ,,20050811,운영중,,,,,,,22.0,0.0,1.0,3050000200500032,운영,37.5673792802727,127.072739963642
2627,휘경베스트빌현대아파트경로당,서울특별시 동대문구 휘경동 52번지 ,,20050707,운영중,,,,,,,33.0,0.0,1.0,3050000200500029,운영,37.5816647278231,127.074189400955
2626,휘경현대아파트경로당,서울특별시 동대문구 휘경동 363번지 ,,20050509,운영중,,,,,,,37.0,0.0,0.0,3050000200500026,운영,37.5863213939361,127.055547243491
2625,휘경1동분회경로당,서울특별시 동대문구 휘경동 179-9번지 ,,20050502,운영중,,,,,,,42.0,0.0,1.0,3050000200500025,운영,37.5924232669355,127.061383201284
2624,현대아파트경로당,서울특별시 동대문구 제기동 892-66번지 ,,20071128,운영중,,,,,,,33.0,0.0,0.0,3050000200700033,운영,37.5801884188608,127.035753667475
2623,장안3차현대홈타운경로당,서울특별시 동대문구 장안동 571번지 ,,20070208,운영중,,,,,,,21.0,0.0,1.0,3050000200700005,운영,37.5746981267463,127.073074803044
2622,청계벽산아파트경로당,서울특별시 동대문구 답십리동 999번지 ,,20070109,운영중,,,,,,,33.0,0.0,1.0,3050000200700002,운영,37.5698611275083,127.049698222216
2621,답십리두산위브아파트경로당,서울특별시 동대문구 답십리동 998번지 ,,20070103,운영중,,,,,,,30.0,0.0,1.0,3050000200700001,운영,37.5661858435952,127.057693983227
2620,답사경로당,서울특별시 동대문구 답십리동 903번지 ,,20061013,운영중,,,,,,,24.0,0.0,1.0,3050000200600027,운영,37.5699065575085,127.064057065912
2618,동부경로당,서울특별시 동대문구 용두동 39-454번지 ,,20060914,운영중,,,,,,,70.0,0.0,0.0,3050000200600023,운영,37.575316333585,127.043667765941
2617,래미안장안2차아파트경로당,서울특별시 동대문구 장안동 329-3번지 ,,20060908,운영중,,,,,,,82.0,0.0,1.0,3050000200600022,운영,37.5739643441634,127.075387468834
2616,한신아파트경로당,서울특별시 동대문구 답십리동 42번지 ,,20000330,운영중,,,,,,,60.0,0.0,0.0,3050000200800019,운영,37.5708103275802,127.062579152969
2615,장안힐스테이트경로당,서울특별시 동대문구 장안동 329-2번지 ,,20080423,운영중,,,,,,,0.0,0.0,0.0,3050000200800011,운영,37.5759645757228,127.075350090148
2614,장수경로당,서울특별시 동대문구 장안동 563번지 ,,20080313,운영중,,,,,,,24.0,0.0,0.0,3050000200800008,운영,37.5655179693251,127.069963449153
2613,신답경남아파트경로당,서울특별시 동대문구 답십리동 645-8번지 ,,20071224,운영중,,,,,,,0.0,0.0,1.0,3050000200700039,운영,37.5747568063894,127.044656716439
2612,약수경로당,서울특별시 중구 신당동 368-81번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700031,운영,37.5532411800413,127.010211557479
2611,장수경로당,서울특별시 중구 신당동 353-47번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700030,운영,37.5519538831469,127.007079002669
2610,충현경로당,서울특별시 중구 신당동 828-5번지 ,,20071126,운영중,,,,,,,0.0,0.0,0.0,3010000200700029,운영,37.5544571993595,127.005723101038
